laptopId;battery;cpu;description;frameRate;image;manufacturer;model;os;price;ram;resolution;screenSize;stockAvailable;storage;vga;webcam;weight
183290ef-962e-40e8-819f-d63c7f34b11e;"48Wh Li-ion battery";"AMD Ryzen™ 5 5500U (2.1GHz/8MB cache)";Gaming;"Mặc định";https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_2__4.png;Acer;"Laptop Gaming Acer Aspire 7 A715-42G-R05G NH.QAYSV.007";"Windows 11 Home SL ";21999000;8GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";43;"512GB SSD PCIe NVMe (nâng cấp tối đa 1TB SSD)";"NVIDIA® GeForce® GTX 1650 4G-GDDR6";"HD 720p ";"2.1kg "
1990fcd7-b2bd-4388-b9ba-93a31039b0c9;58.2Whrs;"Apple M2 tám nhân CPU";"Học tập - Văn phòng, Đồ họa - Kỹ thuật, Cao cấp - Sang trọng";"Mặc định";https://cellphones.com.vn/media/catalog/product/t/_/t_i_xu_ng_4_3.png;Apple;"Apple MacBook Pro 13 M2 2022  8GB 256GB I Chính hãng Apple Việt Nam";MacOS;35990000;8GB;"2560 x 1664 pixels";"13 inches";43;"256GB SSD ";"10 nhân GPU";"720p FaceTime HD ";"Mặc định"
1996134c-ffa2-439d-a878-11006b383de0;" 4-cell Li-ion, 66 Wh";"Intel Core i5 Alder Lake - 1230U (10 nhân 12 luồng)<br> Xung nhịp 1Ghz - Turbo Boost 4.4 GHz";"Học tập - Văn phòng, Cao cấp - Sang trọng, Mỏng nhẹ";" 60 Hz";https://cellphones.com.vn/media/catalog/product/h/p/hp-envy-x360-13-bf0112tu-i5-7c0n9pa-3.jpg;HP;"Laptop HP Envy X360 BF0112TU 7C0N9PA";"Windows 11 Home SL";29690000;16GB;"2880 x 1800 pixels";"13.3 inches";43;"512 GB SSD NVMe PCIe";"Intel Iris Xe Graphics";"HP TrueVision 5 MPCamera IR";"Nặng 1.34 kg"
1a12466f-32c6-42c6-be78-a4da0e745ccd;"Pin Li-Po 72.4 watt-giờ<br> Thời gian xem video trực tuyến lên đến 18 giờ<br> Thời gian duyệt web trên mạng không dây lên đến 13 giờ";"Chip Apple M4 Max 14 lõi với 10 lõi hiệu năng và 4 lõi tiết kiệm điện";"Học tập - Văn phòng, Đồ họa - Kỹ thuật, Cao cấp - Sang trọng, Mỏng nhẹ, Laptop sáng tạo nội dung";120Hz;https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__6_140.png;Apple;"MacBook Pro 14 M4 Max 14CPU 32GPU 36GB 1TB | Chính hãng Apple Việt Nam";macOS;79990000;36GB;"3024 x 1964 pixels ";"14.2 inches";46;"1TB ";"32 lõi<br>Neural Engine 16 lõi";"Camera 12MP Center Stage có hỗ trợ chế độ Desk View<br>Quay video HD 1080p<br>Bộ xử lý tín hiệu hình ảnh tiên tiến với video điện toán";"1.62 kg"
1a208290-efe1-4afb-973b-ab3b1201bbaa;"42WHrs, 3S1P, 3-cell Li-ion";"Intel Core i5-1235U (1.7 GHz, 12M Cache, up to 4.4 GHz, 12 lõi)";"Học tập - Văn phòng";"60 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_12__5_19.png;ASUS;"Laptop ASUS Expertbook B1402CBA-NK2669W";"Windows 11 Home ";19990000;16GB;"1920 x 1080 pixels (FullHD)";"14 inches";46;"512GB M.2 2280 NVMe PCIe 4.0 SSD";"Intel UHD Graphics";"720p HD với màn trập camera";"1.49 kg"
1a921578-4d80-47a1-8d9f-22234b8f4dcf;"62WHrs, 4S1P, 4-cell Li-ion";"AMD Ryzen 7 6800HS";"Đồ họa - Kỹ thuật, Gaming";120Hz;https://cellphones.com.vn/media/catalog/product/_/0/_0005_asus-rog-flow-x13-gv301rc-lj050w.jpg;ASUS;"Laptop ASUS ROG Flow X13 GV301RC-LJ050W";"Windows 11 Home SL ";29990000;8GB;"1920 x 1200 pixels (FullHD+)";"13.4 inches";43;"512GB M.2 2230 NVMe™ PCIe® 4.0 SSD";"NVIDIA GeForce RTX 3050 4GB GDDR6 ";"HD 720p ";"1.30 Kg"
1cb43540-5068-4edb-9640-2c4c2940a322;"63WHrs, 2S2P, 4-cell Li-ion";"Intel Core Ultra 7 155U 1.7 GHz (12MB Cache, up to 4.8 GHz, 12 lõi, 14 luồng)";"Học tập - Văn phòng, Mỏng nhẹ";60Hz;https://cellphones.com.vn/media/catalog/product/l/a/laptop-asus-zenbook-s-13-oled-ux5304ma-nq117w.png;ASUS;"Laptop ASUS Zenbook S 13 OLED UX5304MA-NQ117W ";"Windows 11 Home";44990000;32GB;"2880 x 1800 pixels";"13.3 inches";46;"1TB M.2 NVMe PCIe 4.0 SSD";"Intel Iris Xe Graphics";"Camera FHD có chức năng IR hỗ trợ Windows Hello";"1.00 kg"
1cde1321-0627-4f09-9d7c-4750bd05b8e0;"42WHrs, 3S1P, Li-ion 3 cell";"AMD Ryzen 5 7520U (4MB cache, up to 4.3 GHz, 4 lõi/8 luồng)";"Học tập - Văn phòng, Mỏng nhẹ";"60 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-06-08t001431.312_2.png;ASUS;"Laptop ASUS VivoBook Go 14 E1404FA-NK177W";"Windows 11 Home";14490000;16GB;"1920 x 1080 pixels (FullHD)";"14 inches";46;"SSD 512GB M.2 NVMe PCIe 3.0";"AMD Radeon Graphics";"720p HD với màn trập camera";"1.30 kg"
1d0641f5-be8b-42ea-b862-be0e13cea849;"3-Cell, 39.3 Wh";"Intel Core i5-1235U";"Học tập - Văn phòng";"Mặc định";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__2_31.png;MSI;"Laptop MSI Modern 15 B12MO-628VN";"Windows 11 Home";14490000;16GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";43;"512GB PICE M.2 SSD (NVMe PCIe Gen3)";"Intel Iris Xe graphics";"HD type (30fps@720p)";"1.75 kg"
1de56f06-dcad-41be-a123-8a938c12e97d;"3-cell, 52.4WHr";"Intel Core i7-13620H ";"Đồ họa - Kỹ thuật, Gaming";"144 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_35__8_10.png;MSI;"Laptop MSI Gaming Thin 15 B13UC-1411VN";"Windows 11 Home";21990000;8GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"1x 512GB M.2-2280 SSD slot (NVMe PCIe Gen4x4) <br>Hỗ trợ nâng cấp: 1x 2.5"" SATA HDD";"NVIDIA GeForce RTX 3050 Laptop GPU + Intel UHD Graphics";"HD type (30fps@720p)";"1.86 kg"
1e656d6b-1688-48db-9b0a-ab599bf49711;"50Wh Li-ion battery";"Intel Core i5-1335U (1.3GHz up to 4.6GHz 12MB)";"Học tập - Văn phòng";60Hz;https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_9__3_12.png;Acer;"Laptop Acer Aspire 5 Spin 14 A5SP14-51MTN-573X";"Win 11 Home";20990000;16GB;"1920 x 1200 pixels (FullHD+)";"14 inches";46;"512GB PCIe NVMe SSD (nâng cấp tối đa 2 TB HDD và 1 TB SSD PCIe Gen3 8 Gb/s up to 4 lanes, NVMe)";"Intel Iris Xe Graphics";"1080p HD";"1.6 kg"
1e8d403b-1703-431b-ad01-4d9ea48a9c05;72.4Wh;"Apple M3 Pro 12 nhân";"Học tập - Văn phòng, Đồ họa - Kỹ thuật, Cao cấp - Sang trọng, Laptop sáng tạo nội dung";120Hz;https://cellphones.com.vn/media/catalog/product/m/a/macbook-pro-14-inch-m3-pro-2023_1__1_1.png;Apple;"MacBook Pro 14 M3 Pro 2023 36GB - 1TB | Chính hãng Apple Việt Nam";macOS;69990000;36GB;"3024 x 1964 pixels ";"14.2 inches";46;"SSD 1TB";"18 nhân<br>Neural Engine 16 nhân";"Camera FaceTime HD 1080p";"1.61 kg"
1ef3bd65-8d0e-4f71-9cfc-7a3fe0a71325;"Pin Li-Po 100 watt-giờ<br> Thời gian xem video trực tuyến lên đến 24 giờ<br> Thời gian duyệt web trên mạng không dây lên đến 17 giờ";"Apple M4 Pro 14 lõi với 10 lõi hiệu năng và 4 lõi tiết kiệm điện";"Học tập - Văn phòng, Đồ họa - Kỹ thuật, Cao cấp - Sang trọng, Mỏng nhẹ, Laptop sáng tạo nội dung";120Hz;https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__6_141.png;Apple;"MacBook Pro 16 M4 Pro 14CPU 20GPU 24GB 512GB | Chính hãng Apple Việt Nam";macOS;64990000;24GB;"3456 x 2234 pixels ";"16.2 inches";46;"512GB ";"20 lõi<br>Neural Engine 16 lõi";"Camera 12MP Center Stage có hỗ trợ chế độ Desk View<br>Quay video HD 1080p<br>Bộ xử lý tín hiệu hình ảnh tiên tiến với video điện toán";"2.14 kg"
1f0ad872-7e4d-4e64-9cd7-be2551f6d271;"50WHrs, 3S1P, 3-cell Li-ion";"Intel Core i5-12500H 2.5 GHz (18M Cache, up to 4.5 GHz, 4P+8E lõi)";"Học tập - Văn phòng";"90 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_4__6_10.png;ASUS;"Laptop ASUS Vivobook 14 OLED A1405ZA-KM264W";"Windows 11 Home";17990000;16GB;"2880 x 1800 pixels";"14 inches";46;"512GB M.2 NVMe PCIe 3.0 SSD";"Intel Iris Xe Graphics";"720p HD với màn trập camera";"1.6 kg"
2019b976-80b0-4d4a-8693-30c1f02310a8;"50WHrs, 3S1P, 3-cell Li-ion";"AMD Ryzen 7-7730U (2.0GHz, 8 lõi / 16 luồng, 16MB cache, up to 4.5 GHz max boost)";"Học tập - Văn phòng";"60 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_7_22.png;ASUS;"Laptop ASUS Vivobook 15X OLED M3504YA-L1332W";"Windows 11 Home";18490000;16GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"512GB M.2 NVMe PCIe 3.0 SSD";"AMD Radeon Graphics";"720p HD camera với màn trập camera";"1.60 kg"
2089e07a-b85b-403e-aaa6-bf91629aa1a1;"4 cell, 57Wh";"Intel Core i5-13420H (8 lõi / 12 luồng, upto 4.60 GHz, 12 MB)";Gaming;"144 Hz";https://cellphones.com.vn/media/catalog/product/l/a/laptop-gaming-acer-nitro-v-anv15-51-55ca-1.jpg;Acer;"Laptop Gaming Acer Nitro V ANV15-51-55CA";"Windows 11 Home";27990000;16GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"512GB PCIe NVMe SSD (nâng cấp tối đa 2TB)";"NVIDIA GeForce RTX 4050 6GB GDDR6 VRAM";"720P HD";"2.1 kg"
209b6584-1b12-43d6-bc3c-d7e83d9d840c;58.2Whrs;"Apple M2 tám nhân CPU";"Học tập - Văn phòng, Đồ họa - Kỹ thuật, Cao cấp - Sang trọng";"Mặc định";https://cellphones.com.vn/media/catalog/product/m/a/macbook13.png;Apple;"Apple MacBook Pro 13 M2 2022 8GB 512GB I Chính hãng Apple Việt Nam";MacOS;41990000;8GB;"Mặc định";"13 inches";43;"512GB SSD ";"10 nhân GPU";"720p FaceTime HD ";"Mặc định"
20e2668e-0229-43b1-b55f-91f756e013fe;"48WHrs, 3S1P, 3-cell Li-ion";"Intel Core i5-11260H (2.9 GHz,12M Cache, up to 4.4 GHz, 6 lõi)";"Đồ họa - Kỹ thuật, Gaming";"144 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_12__4_18.png;ASUS;"Laptop ASUS TUF Gaming F15 FX506HF-HN078W";"Windows 11 Home";20990000;16GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";43;"512GB PCIe 3.0 NVMe M.2 SSD (1 khe SSD M.2 trống nâng cấp tối đa đến 1TB)";"NVIDIA GeForce RTX 2050 4GB GDDR6<br>Intel UHD Graphics";"720P HD camera";"2.30 kg"
20ec0fe6-c076-4f90-b049-76ea02ac7a53;"4-cell, 56WHrs";"Intel Core i7-12700H";Gaming;"Mặc định";https://cellphones.com.vn/media/catalog/product/_/0/_0001_64501_laptop_asus_gaming_zephyru_1_.jpg;ASUS;"Laptop Asus Rog Flow Z13 GZ301ZC-LD110W";"Windows 11 Home SL ";45600000;16GB;"1920 x 1200 pixels (FullHD+)";"13.4 inches";43;"512GB M.2 2230 NVMe™ PCIe® 4.0 SSD";"NVIDIA GeForce RTX 3050 4GB GDDR6";"HD 720p ";"1.18 Kg"
216caad3-d16c-4544-8396-998e57d8826a;"42WHrs, 3S1P, 3-cell Li-ion";"Intel Core i7-1255U (1.7 GHz, 12M Cache, up to 4.7 GHz, 10 lõi)";"Học tập - Văn phòng, Mỏng nhẹ";"60 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_6__2_26.png;ASUS;"Laptop ASUS Vivobook 14 X1404ZA-NK389W";"Windows 11 Home";17990000;16GB;"1920 x 1080 pixels (FullHD)";"14 inches";46;"512GB M.2 NVMe PCIe 3.0 SSD";"Intel Iris Xe Graphics";"720p HD camera với màn trập camera";"1.40 kg"
216fb6f1-f384-40d4-90e2-76be2c924544;45Wh;"AMD Ryzen 7 5825U (8 lõi / 16 luồng, 2.0 / 4.5GHz, 4MB L2 / 16MB L3)";"Học tập - Văn phòng";"Mặc định";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_44__3.png;Lenovo;"Laptop Lenovo ThinkPad E14 21EB0063VN";"Windows 11 Home";21700000;8GB;"1920 x 1080 pixels (FullHD)";"14 inches";43;"512GB SSD M.2 2242 PCIe 4.0x4 NVMe Opal 2.0 <br> Hai khe cắm M2 hỗ trợ nâng cấp lên đến 1TB";"AMD Radeon Graphics";"FHD 1080p + IR Hybrid với màn trập camera";"1.64 kg"
21b0ca72-fdd3-4d0b-bc5b-6bcff4f4af7e;"4Cell, 60WH";"AMD Ryzen™ 5-4600H, 3.00GHz upto 4.00GHz, 8MB cache, 6 cores 12 threads, 8MB Cache";Gaming;"Mặc định";https://cellphones.com.vn/media/catalog/product/l/a/laptop-lenovo-gaming-legion-5-ryzen-5_5_.jpg;Lenovo;"Laptop Lenovo Gaming Legion 5 15ARH05 82B500GUVN";"Windows 10 Home SL";24990000;8GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";43;"512GB SSD M.2 2280 PCIe NVMe";"NVIDIA GeForce GTX 1650 Ti 4GB GDDR6";"720p HD";"2.3 kg"
2266c73f-cd7f-468f-9647-aa4e0c88558a;80Wh;"Intel Core i7-14650HX (16 lõi (8P + 8E) / 24 luồng, P-core 2.2 / 5.2GHz, E-core 1.6 / 3.7GHz, 30MB)";"Đồ họa - Kỹ thuật, Gaming";"165 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__5_17.png;Lenovo;"Laptop Lenovo Gaming Legion 5 16IRX9 83DG004YVN";"Windows 11 Home";43990000;16GB;"2560 x 1600 (WQXGA)";"16 inches";46;"512GB SSD M.2 2280 PCIe 4.0x4 NVMe (nâng cấp tối đa 1TB)";"NVIDIA GeForce RTX 4060 8GB GDDR6, Boost Clock 2370MHz, TGP 140W";"FHD 1080p với màn trập riêng tư";"2.36 kg"
226b8c59-f25a-4384-9a9f-0a47e53510f1;"Mặc định";"CPU Apple M3 8 Lõi<br>Neural Engine 16 lõi";"Học tập - Văn phòng, Cao cấp - Sang trọng, Mỏng nhẹ";"Mặc định";https://cellphones.com.vn/media/catalog/product/m/a/macbook-air-m3-13-inch-2024_1__6.png;Apple;"MacBook Air M3 13 inch 2024 8GB - 512GB | Chính hãng Apple Việt Nam";MacOS;30490000;8GB;"Mặc định";"13.6 inches";46;"512GB SSD";"GPU 10 Lõi";"Camera FaceTime HD 1080p";"Mặc định"
22b3576f-3adf-4e5f-8542-0a17ab54f7a6;52.5Wh;"AMD Ryzen 7 5700U (8 lõi / 16 luồng, 1.8 / 4.3GHz, 4MB L2 / 8MB L3)";"Học tập - Văn phòng, Cao cấp - Sang trọng";"Mặc định";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_44__1_2.png;Lenovo;"Laptop Lenovo Ideapad Flex 5 14ALC7 82R900ECVN";"Windows 11 Home SL";16990000;16GB;"1920 x 1200 pixels (WUXGA)";"14 inches";43;"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Có thể tháo ra lắp thanh mới, tối đa 1TB)";"AMD Radeon Graphics";"FHD 1080p với màn trập camera";"1.55 kg "
2320d39c-ef19-4b54-8235-8dd5a33d9c11;80Wh;"Intel Core i7-13650HX (14 lõi (6P + 8E) / 20 luồng, P-core 2.6 / 4.9GHz, E-core 1.9 / 3.6GHz, 24MB)";Gaming;165Hz;https://cellphones.com.vn/media/catalog/product/l/a/laptop-lenovo-legion-5-16irx9-83dg004xvn.png;Lenovo;"Laptop Lenovo Legion 5 16IRX9 83DG004XVN ";"Windows 11 Home Single Language";40990000;16GB;"2560 x 1600 (WQXGA)";"16 inches";43;"512GB SSD M.2 2280 PCIe 4.0x4 NVMe (1 thanh M.2 SSD trống nâng cấp tối đa 1TB)";"NVIDIA GeForce RTX 4060 8GB GDDR6, Boost Clock 2370MHz, TGP 140W";"FHD 1080p với màn trập E-shutter";"2.36 kg"
232b4192-5bbb-4064-9964-8c36740c227e;"4 Cell, 54 Wh, tích hợp";"Intel Core i5-1235U (12 MB, 10 lõi, 12 luồng, tối đa 4.40 GHz Turbo)";"Học tập - Văn phòng";"Mặc định";https://cellphones.com.vn/media/catalog/product/l/a/laptop-dell-inspiron-14-7420-5983slv-pus-3.jpg;Dell;"Laptop Dell Inspiron 14 7420 5983SLV-PUS";"Windows 11 Home, English";20990000;8GB;"1920 x 1200 pixels (FullHD+)";"14 inches";43;"512 GB M.2 PCIe NVMe SSD";"Intel Iris Xe Graphics";"1080p 30 fps, FHD camera";"1.57 kg"
2339aee1-9040-4849-b508-2a048c2eb027;"56WHrs, 4S1P, 4-cell Li-ion";"Intel Core i5-12500H (2.5 GHz, 18M Cache, up to 4.5 GHz, 12 lõi: 4 P và 8 E)";Gaming;"144 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__3_24.png;ASUS;"Laptop ASUS TUF Gaming F15 FX507ZC4-HN074W";"Windows 11 Home";25990000;8GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"512GB PCIe 3.0 NVMe M.2 SSD (1 khe SSD M.2 trống nâng cấp tối đa đến 1TB)";"NVIDIA GeForce RTX 3050 4GB GDDR6 <br> Intel Iris Xe Graphics";"720P HD camera";"2.20 kg"
2447f181-2b98-4120-a403-2794fbc23690;"4Cell, 60Wh";"AMD Ryzen 7-5700U (8 nhân 16 luồng, 1.8GHz - 4.3GHz)";"Học tập - Văn phòng";"Mặc định";https://cellphones.com.vn/media/catalog/product/l/a/laptop-lenovo-ideapad-yoga-6-13alc6-82nd00bdvn-4.jpg;Lenovo;"Laptop Lenovo Ideapad Yoga 6 13ALC6 82ND00BDVN";"Windows 11 Home SL ";16800000;8GB;"1920 x 1080 pixels (FullHD)";"13.3 inches";43;"512GB SSD M.2 2242 PCIe 3.0x4 NVMe";"Integrated AMD Radeon Graphics";"HD 720p ";"1.31 kg"
2449090c-47ab-4105-83f5-34562abec230;"52,6 Wh";"Apple M2 8 nhân";"Học tập - Văn phòng, Cao cấp - Sang trọng, Mỏng nhẹ";"Mặc định";https://cellphones.com.vn/media/catalog/product/m/a/macbook_air_m2_4_1_1_6.jpg;Apple;"MacBook Air M2 2024 8CPU 10GPU 16GB 256GB Sạc 30W I Chính hãng Apple Việt Nam";MacOS;27490000;16GB;"2560 x 1664 pixels";"13.6 inches";46;256GB;"10 nhân GPU, 16 nhân Neural Engine";"1080p FaceTime HD camera";"1.24 kg"
24f21119-9a42-482d-8135-55b61dfd91eb;"3-cell, 52.4WHr";"Intel Core i5-12450H ";"Đồ họa - Kỹ thuật, Gaming";"144 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__7_32.png;MSI;"Laptop MSI Gaming Thin 15 B12UC-1416VN";"Windows 11 Home";19990000;8GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"1x 512GB M.2-2280 SSD slot (NVMe PCIe Gen4x4), Hỗ trợ nâng cấp: 1x 2.5"" SATA HDD ";"Intel UHD Graphics + NVIDIA GeForce RTX 3050";"HD type (30fps@720p)";"1.86 kg"
2623883e-c47a-4e93-9f42-ada5571279fb;"75WHrs, 2S2P, 4-cell Li-ion";"AMD Ryzen 5 7530U (2.0GHz, 6 lõi / 12 luồng, 16MB cache, up to 4.5 GHz max boost)";"Học tập - Văn phòng, Mỏng nhẹ";"90 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_17__4_9.png;ASUS;"Laptop ASUS Zenbook 14 OLED UM3402YA-KM405W";"Windows 11 Home";24990000;16GB;"2880 x 1800 pixels";"14 inches";43;"512GB M.2 NVMe PCIe 3.0 SSD";"AMD Radeon Graphics";"1080p FHD camera";"1.35 kg"
286f803c-7eee-47f1-8522-bf7b0af3241f;"4 Cell 48Whr";"AMD Ryzen 5-5500U 2.1GHz up to 4.0GHz 8MB";Gaming;"Mặc định";https://cellphones.com.vn/media/catalog/product/_/0/_0002_acer-aspire-7-a715-42g-r6zr-r5-5.jpg;Acer;"Laptop Acer Gaming Aspire 7 A715-42G-R6ZR NH.QAYSV.003";"Windows 10 Home SL ";22490000;8GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";43;"512GB PCIe® NVMe™ M.2 SSD (Có thể tháo ra, lắp thanh khác tối đa 1TB, Không hỗ trợ khe cắm HDD, SSD M2 mở rộng thêm)";"NVIDIA GeForce GTX 1650 4GB GDDR6";"HD 720p ";"2.1 kg"
28a4bb25-e184-4751-9251-1dbee91b8c00;72.4Wh;"Apple M3 Max 14 nhân";"Học tập - Văn phòng, Đồ họa - Kỹ thuật, Cao cấp - Sang trọng, Laptop sáng tạo nội dung";120Hz;https://cellphones.com.vn/media/catalog/product/m/a/macbook-pro-14-inch-m3-2023_1__2.png;Apple;"MacBook Pro 14 M3 Max 36GB - 1TB | Chính hãng Apple Việt Nam";"Mặc định";79990000;36GB;"3024 x 1964 pixels ";"14.2 inches";46;1TB;"30 nhân<br>Neural Engine 16 nhân";"HD 1080p";"1,55 kg"
28e5a669-3538-471c-b729-fe3df9575719;"3 cell, 39.3Whr";"I7-1355U (12MB Cache, up to 5.0 GHz, 10 lõi / luồng)";"Học tập - Văn phòng, Mỏng nhẹ";60Hz;https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-04-27t221511.576.png;MSI;"Laptop MSI Modern 14 C13M-607VN";"Windows 11 Home";21490000;16GB;"1920 x 1080 pixels (FullHD)";"14 inches";46;"512GB M.2 NVMe";"Intel Iris Xe Graphics";"HD Webcam (720p Webcam)";"1.4 kg"
293b86a8-6fba-479f-baf3-89bef7dc502a;"3Cell 51Whrs";"Intel Core i5-10500H Processor";"Đồ họa - Kỹ thuật, Gaming";"Mặc định";https://cellphones.com.vn/media/catalog/product/l/a/laptop-msi-gaming-gf65-thin-10ue-286vn-3.jpg;MSI;"Laptop MSI Gaming GF65 THIN 10UE-286VN ";"Windows 10 Home SL";29490000;16GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";43;"512GB SSD NVMe PCIe Gen3x4";"NVIDIA® GeForce RTX™ 3060 Max-Q 6GB";"720p FaceTime HD camera";"1.86 kg"
2ab23bfd-0e70-40c7-8bfd-365437ed3b83;7330mAh;"Intel® Core™ i5-1240P";"Học tập - Văn phòng, Cao cấp - Sang trọng";"Mặc định";https://cellphones.com.vn/media/catalog/product/1/7/17_4.png;Huawei;"Laptop Huawei Matebook 14 ";"Windows 11 ";24400000;16GB;"2160 x 1440 pixels";"14 inches";46;"SSD 512GB NVMe PCIe";"Intel® Iris® Xe Graphics";"720P HD camera";"1.49 kg"
2b487df1-a6b0-4dd5-8279-d43b96977665;"3 cell 50 Wh";"AMD Ryzen 7 5700U (8 nhân/16 luồng, xung nhịp tối đa 4.30 GHz, 8MB)";"Học tập - Văn phòng, Mỏng nhẹ";60Hz;https://cellphones.com.vn/media/catalog/product/l/a/laptop-acer-aspire-3-a314-42p-r3b3_1_.png;Acer;"Laptop Acer Aspire 3 A314-42P-R3B3 NX.KSFSV.001";"Windows 11";13990000;16GB;"1920 x 1200 pixels (FullHD+)";"14 inches";46;"512GB PCIe Gen4 NVMe (nâng cấp tối đa 1 TB PCIe Gen3)";"AMD Radeon™ Graphics";720p;"1.4 kg"
2bd0eb95-0e3c-4da9-84d2-068f67c5201a;38Wh;"Intel Core i5-13420H, 8C (4P + 4E) / 12T, P-core 2.1 / 4.6GHz, E-core 1.5 / 3.4GHz, 12MB";"Học tập - Văn phòng";"Mặc định";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_17__7_31.png;Lenovo;"Laptop Lenovo V15 G4 IRU 83A100FYVN";"Windows 11 Home Single Language";15490000;8GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (up to 1TB)";"Intel UHD Graphics";"HD 720p với màn trập camera";"1.65 kg"
2c108180-3db8-45f4-bf84-09d027a5e465;"Mặc định";"Apple M1 8 nhân";"Đồ họa - Kỹ thuật";"Mặc định";https://cellphones.com.vn/media/catalog/product/s/c/screenshot_4_8_2_1.jpg;Apple;"iMac 24 2021 M1 8GPU 8GB 256GB I Chính hãng Apple Việt Nam";macOS;39990000;8GB;"4480 x 2520 (4.5K)";"24 inches";43;"256GB SSD";"GPU 8 nhân";"Mặc định";4.46kg
2d4432e0-bf4c-44e6-8ad8-dfc101a33719;56.6Wh;"Intel Core i5-12450H (8 lõi: (4P + 4E) / 12 luồng: P-core 2.0 / 4.4GHz, E-core 1.5 / 3.3GHz, 12MB)";"Học tập - Văn phòng, Mỏng nhẹ";"Mặc định";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_6__122.png;Lenovo;"Laptop Lenovo Ideapad Slim 5 14IAH8 83BF002NVN";"Windows 11 Home";17290000;16GB;"1920 x 1200 pixels (WUXGA)";"14 inches";46;"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (nâng cấp tối đa đến 1TB)";"Intel UHD Graphics";"FHD 1080p với màn trập camera";"1.46 kg"
2d74309f-3e1b-4924-a8d8-a7b528d2587a;"70Wh<br>Đi kèm sạc 67W";"Apple M2 Pro 12 nhân";"Đồ họa - Kỹ thuật, Cao cấp - Sang trọng";"Mặc định";https://cellphones.com.vn/media/catalog/product/m/b/mbp14-spacegray-select-202301.jpg;Apple;"MacBook Pro 14 inch M2 Pro 2023 (12 CPU - 19 GPU 16GB 1TB 2023)";MacOS;65990000;16GB;"3024 x 1964 pixels ";"14.2 inches";43;"1TB SSD";"19 nhân GPU<br>16 nhân Neural Engine";"1080p Camera";"1.55 x 31.26 x 22.12 cm"
2d8fbb0b-871b-49d0-91d4-69dad0577d24;"90WHrs, 4S1P, 4-cell Li-ion";"AMD Ryzen 7 7735HS (8 lõi / 16 luồng, 16MB L3 cache, up to 4.7 GHz max boost)";Gaming;"Mặc định";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3_55_1.png;ASUS;"Laptop ASUS TUF Gaming A15 FA507NV-LP046W";"Windows 11 Home";29990000;8GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";43;"512GB PCIe 4.0 NVMe M.2 SSD (2230) (1 khe SSD M.2 trống nâng cấp tối đa đến 2TB)";"NVIDIA GeForce RTX 4060 8GB GDDR6 <br> AMD Radeon Navi2 Graphics";"720P HD camera";"2.20 kg"
